wine_name,price,overall_rating,is_cellar_defender
Brunello di Montalcino,59.99,4.1,False
Schioppettino di Cialla,59.99,4.1,False
Brunello di Montalcino,59.99,4.1,False
Moganazzi,59.99,4.1,False
Estate Grown Shiraz,59.99,4.1,False
Anna-Christina,59.99,4.1,False
Barolo Gattera,59.99,4.1,False
Leonardo da Vinci Brunello di Montalcino,59.99,4.1,False
Rancia Chianti Classico Riserva,59.99,4.1,False
Gattinara Tre Vigne,59.99,4.1,False
Impari Nero d'Avola,59.99,4.1,False
La Firma Aglianico del Vulture,59.99,4.1,False
Ribera del Duero Crianza,59.99,4.1,False
Bussia Barolo,59.99,4.1,False
Barossa & Eden Valleys Shiraz,59.99,4.1,False
Barolo del Comune di Barolo,59.99,4.1,False
Le Coste Barolo,59.99,4.1,False
Ronco del Picchio Sforzato di Valtellina,59.99,4.1,False
Tebavio Barolo,59.99,4.1,False
Grumello Rocca de Piro Valtellina Superiore,59.99,4.1,False
Monte Rosso Vineyard Mountain Red,59.99,4.1,False
Quantum,59.99,4.1,False
Quantum,59.99,4.1,False
Quantum,59.99,4.1,False
Brunello di Montalcino,59.99,4.1,False
Ocio Pinot Noir,59.99,4.1,False
Saint-?ilion Grand Cru,59.99,4.1,False
Marsannay Les Longeroies,59.99,4.1,False
Hallberg Vineyard Pinot Noir (Dijon Clones),59.99,4.1,False
Ch?eauneuf-du-Pape,59.99,4.1,False
Pisoni Vineyard Pinot Noir,59.99,4.1,False
Pessac-L?gnan,59.99,4.0,False
Chassagne-Montrachet 'Les Ch?es',59.99,4.0,False
Merlot,59.99,4.0,False
Pinot Noir De Villiers Vineyard,59.99,4.0,False
Torroja,59.99,4.0,False
Reserve Cabernet Sauvignon,59.99,4.0,False
Torroja,59.99,4.0,False
Ch?eauneuf-du-Pape,59.99,4.0,False
Givry 1er Cru l'Empreinte,59.99,4.0,False
Unus,59.99,4.0,False
La Closerie de Fourtet Saint-Emilion Grand Cru,59.99,4.0,False
Canon-Fronsac Coeur Canon,59.99,4.0,False
Merlot (Me),59.99,4.0,False
Pinot Noir De Villiers Vineyard,59.99,4.0,False
Clary Ranch Syrah,59.99,4.0,False
Cabernet Sauvignon,59.99,4.0,False
Cabernet Sauvignon,59.99,4.0,False
Pinot Noir,59.99,4.0,False
Pinot Noir,59.99,4.0,False
Quantum,59.99,4.0,False
Propriety Red Blend,59.99,4.0,False
Patrina Estate Syrah,59.99,4.0,False
Pessac-L?gnan,59.99,4.0,False
Haut-Bailly II (La Parde Haut-Bailly),59.99,4.0,False
R?erve de Marcigou? Sancerre Rouge,59.99,4.0,False
Saint-Julien (Grand Cru Class?),59.99,4.0,False
Vieilles Vignes Chassagne-Montrachet Rouge,59.99,4.0,False
Vieilles Vignes Bourgogne Pinot Noir,59.99,4.0,False
Saint-?ilion Grand Cru (Grand Cru Class?),59.99,4.0,False
Le Grand Pas Terrasses du Larzac,59.99,4.0,False
Ventoux Artemia,59.99,4.0,False
Ch?eauneuf-du-Pape,59.99,4.0,False
Ch?eauneuf-du-Pape,59.99,4.0,False
Ch?eauneuf-du-Pape (Tradition) Rouge,59.99,4.0,False
Pomerol,59.99,4.0,False
Haut-Bailly II (La Parde Haut-Bailly),59.99,4.0,False
Ch?eauneuf-du-Pape,59.99,4.0,False
Beaune Premier Cru Teurons,59.99,4.0,False
Le Combard C?e-R?ie,59.99,4.0,False
C?e-R?ie Champon's,59.99,4.0,False
Terre Br?l? Cornas,59.99,4.0,False
Gevrey-Chambertin Les Marchais,59.99,4.0,False
Single Vineyard Temis Malbec,59.99,4.0,False
Barolo del Comune di Serralunga d'Alba,59.99,4.0,False
Don Tommaso Chianti Classico,59.99,4.0,False
Taurasi Pago Dei Fusi,59.99,4.0,False
Bricco Ambrogio Barolo,59.99,4.0,False
Tara Syrah (Shiraz),59.99,4.0,False
Single Vineyard Alizarine Malbec,59.99,4.0,False
Malbec Appellation Paraje Altamira,59.99,4.0,False
Rosso di Montalcino,59.99,4.0,False
Te?ilo Reyes Crianza,59.99,4.0,False
Chianti Classico,59.99,4.0,False
Colares Chitas Tinto,59.99,4.0,False
Taurasi Pago Dei Fusi,59.99,4.0,False
Estate Zinfandel,59.99,4.0,False
Estate Cabernet Sauvignon,59.99,4.0,False
Cuv? de Lopy,59.99,4.0,False
C?e-R?ie Classique,59.99,4.0,False
Terre Br?l? Cornas,59.99,4.0,False
Gevrey-Chambertin,59.99,4.0,False
Haute Pierre Ch?eauneuf-du-Pape,59.99,4.0,False
Pommard,59.99,4.0,False
Ch?eauneuf-du-Pape (La Crau),59.99,4.0,False
Faro,59.99,3.9,False
Ventoux Artemia,59.99,3.9,False
Torroja,59.99,3.9,False
Ch?eauneuf-du-Pape,59.99,3.9,False
Merlot,59.99,3.9,False
Cabernet Sauvignon,59.99,3.9,False
Tanbark Hill Cabernet Sauvignon,59.99,3.9,False
Estate Perigee (Seven Hills Vineyard),59.99,3.9,False
Justice Vineyard Pinot Noir,59.99,3.9,False
Propriety Red Blend,59.99,3.9,False
Haut-M?oc,59.99,3.9,False
Clos La Gaffeliere Saint-?ilion Grand Cru,59.99,3.9,False
Saint-?ilion Grand Cru (Grand Cru Class?),59.99,3.9,False
Les Memoires Saumur-Champigny,59.99,3.9,False
Clos de l'Olive Chinon,59.99,3.9,False
Chambolle-Musigny,59.99,3.9,False
Clos Jus Givry 1er Cru,59.99,3.9,False
Ch?eauneuf-du-Pape,59.99,3.9,False
Saint-Est?he,59.99,3.9,False
Crozes-Hermitage 'Les Baties',59.99,3.9,False
Lalande-de-Pomerol,59.99,3.9,False
Pomerol,59.99,3.9,False
M?oc,59.99,3.9,False
C?e-R?ie Classique,59.99,3.9,False
Pommard,59.99,3.9,False
C?e-R?ie Classique,59.99,3.9,False
La Germine C?e-R?ie,59.99,3.9,False
Ch?eau Marojallia Margaux,59.99,3.9,False
Pomerol,59.99,3.9,False
Chambolle-Musigny Clos du Village Monopole,59.99,3.9,False
Sassella Stella Retica Riserva,59.99,3.9,False
Grumello Rocca de Piro Valtellina Superiore,59.99,3.9,False
Ribera del Duero Crianza,59.99,3.9,False
Poggio Bestiale,59.99,3.9,False
Bricco Ambrogio Barolo,59.99,3.9,False
Perlato del Bosco,59.99,3.9,False
Barolo,59.99,3.9,False
Barolo,59.99,3.9,False
Barolo,59.99,3.9,False
Barolo,59.99,3.9,False
Brunate Barolo,59.99,3.9,False
Silene Cesanese di Olevano Romano Superiore,59.99,3.9,False
G.A.M. Shiraz,59.99,3.9,False
Sant'Andrea,59.99,3.9,False
Cul Otte,59.99,3.9,False
Gran Reserva,59.99,3.9,False
Barolo,59.99,3.9,False
Etna Guardiola Rosso,59.99,3.9,False
Spirithouse Pinot Noir,59.99,3.9,False
Torroja,59.99,3.9,False
Reserve Cabernet Sauvignon,59.99,3.9,False
Carlisle Vineyard Zinfandel,59.99,3.8,False
La Closerie de Fourtet Saint-Emilion Grand Cru,59.99,3.8,False
Beaune 1er Cru Theurons,59.99,3.8,False
La Bruma Syrah,59.99,3.8,False
Cabernet Sauvignon,59.99,3.8,False
Momtazi Vineyard Pinot Noir,59.99,3.8,False
M?oc,59.99,3.8,False
Saint-?ilion Grand Cru,59.99,3.8,False
Margaux,59.99,3.8,False
Marsannay,59.99,3.8,False
Saint-Joseph,59.99,3.8,False
Auxey Duresses Premier Cru,59.99,3.8,False
Savigny-l?-Beaune 1er Cru 'Les Lavi?es',59.99,3.8,False
Pessac-L?gnan,59.99,3.8,False
Terre Br?l? Cornas,59.99,3.8,False
Volnay,59.99,3.8,False
Beaune Premier Cru Gr?es,59.99,3.8,False
Beaune 1er Cru Theurons,59.99,3.8,False
Listrac-M?oc,59.99,3.8,False
Bourgogne Hautes-C?es de Beaune,59.99,3.8,False
Chambolle-Musigny,59.99,3.8,False
Barolo (Tradizione),59.99,3.8,False
Meruzzano Barbaresco (Rocche),59.99,3.8,False
Tebavio Barolo,59.99,3.8,False
Piemonte Barbera,59.99,3.8,False
Crianza Ribera del Duero,59.99,3.8,False
Campoleone,59.99,3.8,False
Goliardo Tintos de Mar Cai?,59.99,3.8,False
Aglianico Paestum,59.99,3.8,False
Mays' Discovery Vineyard Cabernet Sauvignon,59.99,3.8,False
Gevrey-Chambertin,59.99,3.8,False
Beaune 1er Cru Theurons,59.99,3.7,False
Beaune 1er Cru Theurons,59.99,3.7,False
Chianti Classico Riserva,59.99,3.7,False
Frappato (Scoglitti),59.99,3.7,False
Nuits-Saint-Georges,59.99,3.6,False
Ch?eau Coudert Saint-?ilion Grand Cru,59.99,3.6,False
Pommard,59.99,3.6,False
Morey-Saint-Denis 1er Cru 'Aux Cheseaux',59.99,3.6,False
Perenzo,59.99,3.6,False
Crianza Ribera del Duero,59.99,3.6,False
Arte Rosso,59.99,3.6,False
Pommard,59.99,3.6,False
M?oc,59.99,3.5,False
Cabernet Sauvignon Silencieux,59.98,4.4,False
Reserva,59.98,4.4,False
Pinot Noir,59.98,4.3,False
Les Vieilles Vignes Pommard,59.98,4.2,False
Camelot,59.98,4.1,False
Chassagne-Montrachet 1er Cru 'Les Champs-Gains' Rouge,59.98,4.0,False
The Shellac Vineyard Syrah,59.98,3.8,False
Nuits-Saint-Georges,59.98,3.5,False
Saint-?ilion Grand Cru (Grand Cru Class?),59.97,4.4,False
Meritaggio,59.97,4.3,False
Meritaggio,59.97,4.2,False
Meritaggio,59.97,4.2,False
Black Label Cabernet Sauvignon,59.97,4.2,False
Pomerol,59.97,4.1,False
The Grandfather Pinot Noir,59.97,4.1,False
Les Larmes Pinot Noir,59.95,4.4,False
Merlot,59.95,4.4,False
Merlot,59.95,4.4,False
Secrets de Pignan Ch?eauneuf du Pape,59.95,4.4,False
Amarone della Valpolicella Classico,59.95,4.4,False
Napa Valley Cabernet Sauvignon,59.95,4.4,False
Les Larmes Pinot Noir,59.95,4.4,False
Cabernet Sauvignon (Signature),59.95,4.3,False
Eileen Vineyard Pinot Noir,59.95,4.3,False
Napa Valley Cabernet Sauvignon,59.95,4.3,False
Napa Valley Cabernet Sauvignon,59.95,4.3,False
Les Larmes Pinot Noir,59.95,4.3,False
Les Larmes Pinot Noir,59.95,4.3,False
The Creator,59.95,4.3,False
Merlot,59.95,4.3,False
Pomerol,59.95,4.3,False
Savigny-l?-Beaune Premier Cru Les Marconnets,59.95,4.3,False
Brunello di Montalcino,59.95,4.3,False
Amarone della Valpolicella Classico Barriques,59.95,4.3,False
Eileen Vineyard Pinot Noir,59.95,4.3,False
Jayson Red,59.95,4.3,False
Les Arboises Saumur Rouge,59.95,4.3,False
Merlot,59.95,4.2,False
Pomarium Pinot Noir,59.95,4.2,False
Napa Valley Cabernet Sauvignon,59.95,4.2,False
Chambolle-Musigny,59.95,4.2,False
Aria Fronsac,59.95,4.2,False
Manapetra Brunello di Montalcino Riserva,59.95,4.2,False
Tomero Gran Reserva Malbec,59.95,4.2,False
Brunello di Montalcino,59.95,4.2,False
Il Borgo Toscana,59.95,4.1,False
Fox Den Vineyard Pinot Noir,59.95,4.1,False
Pomarium Pinot Noir,59.95,4.1,False
Pinot Noir,59.95,4.1,False
Le Petit Haut Lafitte Pessac-L?gnan,59.95,4.1,False
Les Arboises Saumur Rouge,59.95,4.1,False
Les Grisi?es Saint-Joseph,59.95,4.1,False
Pomerol,59.95,4.1,False
Il Borgo Toscana,59.95,4.1,False
Il Borgo Toscana,59.95,4.1,False
Winemakers Selection Grand Cuvee,59.95,4.1,False
Haut-M?oc,59.95,4.0,False
Chante Perdrix Cornas,59.95,4.0,False
Merlot,59.95,4.0,False
Pauillac (Grand Cru Class?),59.95,4.0,False
Haut-M?oc,59.95,4.0,False
Chante Perdrix Cornas,59.95,4.0,False
Pauillac (Grand Cru Class?),59.95,4.0,False
Clos Badon Saint-?ilion Grand Cru,59.95,4.0,False
Les Grisi?es Saint-Joseph,59.95,4.0,False
Bussia Barolo,59.95,4.0,False
Brunello di Montalcino,59.95,4.0,False
Barbaresco Bordini,59.95,3.9,False
Montestefano Barbaresco,59.95,3.9,False
Montefalco Sagrantino Secco,59.95,3.9,False
Idda Rosso,59.95,3.9,False
Black Label (Cabernet Sauvignon - Merlot - Shiraz - Malbec),59.95,3.9,False
Montestefano Barbaresco,59.95,3.9,False
Pinot Noir,59.95,3.9,False
Rully 'Maizi?es' Rouge,59.95,3.8,False
Harvey & Harriet,59.94,4.3,False
Cabernet Sauvignon,59.92,4.3,False
Cabernet Sauvignon,59.92,4.2,False
Gran Reserva,59.92,4.2,False
Rouge,59.92,4.0,False
Mounb? Rosso,59.92,4.0,False
Margaux,59.91,3.9,False
Bin 128 Shiraz,59.91,3.7,False
Francs - C?es de Bordeaux,59.9,4.2,False
C?e de Brouilly Cuv? Zaccharie,59.89,4.2,False
TD9,59.89,4.2,False
Napa Crest Proprietary Red,59.89,4.2,False
C?e de Brouilly Cuv? Zaccharie,59.89,4.1,False
Cornas,59.89,4.1,False
Chianti Classico Gran Selezione,59.89,4.1,False
Bordeaux,59.88,3.6,False
Saint-Georges-Saint-?ilion,59.85,4.0,False
Carol?s Vineyard Cabernet Sauvignon,59.74,4.2,False
Mar? Ribera del Duero,59.62,4.3,False
Ch?eauneuf-du-Pape Les Chapouins Vieilles Vignes,59.59,4.4,False
Cabernet Sauvignon,59.58,4.3,False
La Syrare,59.5,4.5,False
Grenache,59.5,4.3,False
Tessitura,59.5,4.2,False
Sorano Barolo,59.5,4.2,False
Caus Lubis,59.5,4.2,False
Inferno Fiamme Antiche Riserva,59.5,4.0,False
Rosso di Montalcino,59.49,4.1,False
Durell Vineyard Pinot Noir,59.48,4.2,False
Omaggio a Quintino Sella Lessona,59.44,3.9,False
Kiser En Bas Pinot Noir,59.43,4.3,False
Zinfandel,59.39,4.4,False
Cornas 'Patou',59.39,3.8,False
Klindt Vineyard Pinot Noir,59.25,4.2,False
Gran Selezione Chianti Classico,59.16,4.4,False
Persistence Red,59.15,4.5,False
Cabernet Sauvignon,59.15,4.4,False
Cabernet Sauvignon,59.15,4.3,False
Bin 704 Cabernet Sauvignon,59.15,4.2,False
Gevrey-Chambertin Vieilles Vignes,59.15,4.2,False
Barbera d'Alba Gisep,59.15,4.0,False
Barbera d'Alba Gisep,59.15,3.9,False
?u,59.11,4.5,False
?u,59.11,4.3,False
Keefer Ranch Pinot Noir,59.11,4.2,False
Keefer Ranch Pinot Noir,59.11,4.2,False
Merlot,59.11,4.0,False
El Tit? del Bendito,59.08,4.5,False
Dolinsek Ranch Reserve Zinfandel,59.0,4.5,False
Old Vine Zinfandel,59.0,4.4,False
Zephyr Farms Vineyard Pinot Noir,59.0,4.4,False
La Petite Eglise Pomerol,59.0,4.4,False
Rock Garden Syrah,59.0,4.3,False
Pratt Vineyard Pinot Noir,59.0,4.3,False
Tripp's Block Pinot Noir,59.0,4.3,False
Givry 1er Cru Clos Jus,59.0,4.3,False
Saint-?ilion Grand Cru (Grand Cru Class?),59.0,4.3,False
Vieilles Vignes Chassagne-Montrachet,59.0,4.3,False
Haiku,59.0,4.3,False
Cabernet Sauvignon,59.0,4.2,False
Pinot Noir,59.0,4.2,False
Cabernet Sauvignon,59.0,4.2,False
Anderson Valley Pinot Noir,59.0,4.2,False
Rock Garden Syrah,59.0,4.2,False
Five Vines Estate Red Blend,59.0,4.2,False
Old Kraft Vineyard Zinfandel,59.0,4.2,False
Margaux (Grand Cru Class?),59.0,4.2,False
Saint-?ilion Grand Cru (Grand Cru Class?),59.0,4.2,False
Cornas Les Grands Muriers,59.0,4.2,False
Vieilles Vignes Gevrey-Chambertin,59.0,4.2,False
Entity Shiraz,59.0,4.2,False
Barolo Boiolo,59.0,4.2,False
Brunello di Montalcino,59.0,4.2,False
Rock Garden Syrah,59.0,4.1,False
Anderson Valley Pinot Noir,59.0,4.1,False
Lewis Vineyard Pinot Noir Reserve,59.0,4.1,False
Pickett Road Red,59.0,4.1,False
Amour Merlot,59.0,4.1,False
Pomerol,59.0,4.1,False
Vosne-Roman?,59.0,4.1,False
Saint-Joseph Vieilles Vignes,59.0,4.1,False
Bramante Brunello di Montalcino,59.0,4.1,False
Toscana,59.0,4.1,False
Barbera d'Alba,59.0,4.1,False
Savigny-les-Beaune 1er Cru 'La Dominode',59.0,4.1,False
Savigny-les-Beaune 1er Cru 'La Dominode',59.0,4.0,False
Rozas 1er Cru,59.0,4.0,False
Black & Blue Shiraz,59.0,4.0,False
Rosso,59.0,4.0,False
Savigny-les-Beaune 1er Cru 'La Dominode',59.0,3.9,False
Pomerol,59.0,3.9,False
Clos Derri?e Vieille Gigondas,59.0,3.9,False
La Vitoriana (Lomas de Valtuille),59.0,3.9,False
Fleurie,59.0,3.8,False
Pomerol,59.0,3.8,False
Pinot Noir,59.0,3.7,False
No. 3 d'Ang?us Saint-?ilion,59.0,3.6,False
Il Garrulo Chianti Colli Senesi,59.0,3.5,False
Garnacha de Vi? Bonita,59.0,3.5,False
Shea Vineyard Pinot Noir,58.99,4.4,False
Winemaker?s Cuv?,58.99,4.4,False
Pinot Noir,58.99,4.4,False
Venn Cabernet Sauvignon,58.99,4.4,False
Brunello di Montalcino,58.99,4.4,False
Marchese di Villamarina,58.99,4.3,False
Pinot Noir,58.99,4.3,False
Cabernet Sauvignon,58.99,4.3,False
Syrah,58.99,4.3,False
Emerald Ridge Vineyard Pinot Noir,58.99,4.3,False
Wild Mountainside Syrah,58.99,4.3,False
Shea Vineyard Pinot Noir,58.99,4.3,False
Dead Horse,58.99,4.3,False
Ch?eauneuf-du-Pape,58.99,4.3,False
Kalliste,58.99,4.3,False
Amarone della Valpolicella Classico Crosara de le Strie,58.99,4.3,False
Les Montots Mercurey,58.99,4.2,False
Syrah,58.99,4.2,False
Cabernet Sauvignon,58.99,4.2,False
Cuv? Moriah,58.99,4.2,False
Syrah,58.99,4.2,False
Ferguson Vineyard,58.99,4.2,False
Cabernet Sauvignon,58.99,4.2,False
Ferguson Vineyard,58.99,4.2,False
Vin de Jardin,58.99,4.2,False
Les Montots Mercurey,58.99,4.2,False
Ch?eauneuf-du-Pape,58.99,4.2,False
Ch?eauneuf-du-Pape,58.99,4.2,False
Ch?eauneuf-du-Pape,58.99,4.2,False
Ch?eauneuf-Du-Pape Vieux Terron,58.99,4.2,False
Buon Padre Barolo,58.99,4.2,False
Brunello di Montalcino,58.99,4.2,False
Bellovedere Montepulciano d'Abruzzo (Riserva),58.99,4.2,False
Ton? Montepulciano d'Abruzzo,58.99,4.2,False
Saint-?ilion Grand Cru (Grand Cru Class?),58.99,4.2,False
Ch?eauneuf-du-Pape,58.99,4.2,False
Red,58.99,4.2,False
Brunello di Montalcino,58.99,4.1,False
Vin de Jardin,58.99,4.1,False
Rosso di Montalcino,58.99,4.1,False
Brunello di Montalcino,58.99,4.1,False
Rosso di Montalcino,58.99,4.1,False
Bellovedere Montepulciano d'Abruzzo (Riserva),58.99,4.1,False
Barolo Gattera,58.99,4.1,False
Syrah,58.99,4.1,False
Pinot Noir,58.99,4.1,False
Pinot Noir Ryan Vineyard,58.99,4.1,False
Hypothesis Cabernet Sauvignon,58.99,4.1,False
Red,58.99,4.1,False
Maximus,58.99,4.1,False
Hypothesis Cabernet Sauvignon,58.99,4.1,False
Petit Verdot (Olsen Brothers Vineyard),58.99,4.1,False
La Sir?e de Giscours Margaux,58.99,4.1,False
La Dame de Malescot Margaux,58.99,4.1,False
Clos de la Dioterie Chinon,58.99,4.1,False
Les Montots Mercurey,58.99,4.1,False
Vieilles Vignes Puisseguin-Saint-?ilion,58.99,4.1,False
Amarone della Valpolicella,58.99,4.1,False
Marchese di Villamarina,58.99,4.1,False
Se?r? de P. Peci? Gran Reserva,58.99,4.1,False
Barolo (Tradizione),58.99,4.1,False
Barolo del Comune di Serralunga d'Alba,58.99,4.1,False
Salento Negroamaro,58.99,4.1,False
Ch?eauneuf-du-Pape,58.99,4.1,False
La Dame de Malescot Margaux,58.99,4.0,False
Heritage Clones Petite Sirah,58.99,4.0,False
La Dame de Malescot Margaux,58.99,4.0,False
Ch?eauneuf-du-Pape,58.99,4.0,False
La Papesse,58.99,4.0,False
Rosso di Montalcino,58.99,4.0,False
Barolo Gattera,58.99,4.0,False
Ton? Montepulciano d'Abruzzo,58.99,4.0,False
Barolo del Comune di Serralunga d'Alba,58.99,4.0,False
Pinot Noir Ryan Vineyard,58.99,4.0,False
Barolo Serralunga d'Alba,58.99,3.9,False
Barolo Serralunga d'Alba,58.99,3.9,False
Pessac-L?gnan,58.99,3.9,False
Les Peyrouses,58.99,3.9,False
Barolo Serralunga d'Alba,58.99,3.9,False
Langhe Nebbiolo,58.99,3.9,True
Langhe Nebbiolo,58.99,3.9,True
Langhe Nebbiolo,58.99,3.9,True
Remo Farina Montecorna Valpolicella Ripasso Classico Superiore,58.99,3.9,False
Bourgogne Selection Pomone Pinot Noir,58.99,3.8,False
Frappato (Scoglitti),58.99,3.8,False
Quinta do Po? do Lobo Reserva,58.99,3.7,False
McDougall Pinot Noir,58.98,4.2,False
Ravera Barolo,58.96,4.2,False
Victoria Pinot Noir,58.95,4.6,False
Pinot Noir,58.95,4.4,False
Saint-Joseph Rouge,58.95,4.2,False
Pomerol,58.95,4.2,False
Asili Barbaresco,58.95,4.2,False
Pomerol,58.95,4.1,False
C?e de Nuits-Villages Rouge,58.95,4.1,False
Pomerol,58.95,4.1,False
C?e de Nuits-Villages Rouge,58.95,4.1,False
C?e de Nuits-Villages Rouge,58.95,4.0,False
C?e de Nuits-Villages Rouge,58.95,4.0,False
Saint-?ilion Grand Cru (Grand Cru Class?),58.95,4.0,False
Savigny-L?-Beaune 'Les Goudelettes',58.95,4.0,False
Clos du Noyer Chinon,58.95,4.0,False
Les Carr?als,58.95,4.0,False
Pomerol,58.95,4.0,False
Saint-?ilion Grand Cru (Grand Cru Class?),58.95,3.9,False
Rosso di Montalcino,58.95,3.9,False
Savigny-L?-Beaune 'Les Goudelettes',58.95,3.9,False
Moulis-en-M?oc,58.95,3.9,False
Les Hauts du Tertre Margaux,58.95,3.9,False
Saint-Joseph Rouge,58.95,3.9,False
Pomerol,58.95,3.9,False
Pomerol,58.95,3.8,False
Saint-?ilion Grand Cru (Grand Cru Class?),58.95,3.8,False
Saint-Joseph Rouge,58.95,3.8,False
Montestefano Barbaresco,58.95,3.7,False
Rosso di Montalcino,58.95,3.7,False
Voyage 4,58.93,4.4,False
Fleurie,58.9,4.3,False
Boa-Vista Reserva,58.9,4.3,False
Le Merle Aux Alouettes,58.9,4.2,False
Le Braci,58.9,4.2,False
?uivoque C?es-du-Rh?e,58.9,4.1,False
MunJebel CS Rosso,58.9,4.1,False
Prestige M?oc,58.9,4.0,False
Rully 1er Cru 'Les Champs Cloux',58.9,4.0,False
Sidecar,58.9,4.0,False
Haut-M?oc,58.9,3.9,False
Le Canon Rouge,58.9,3.7,False
Poggio Alle Nane Maremma Toscana,58.78,4.4,False
Hyland Vineyard Coury Clone Pinot Noir,58.5,4.4,False
Ch?eauneuf-du-Pape,58.5,4.1,False
Izarbe Gran Reserva,58.49,4.3,False
Serpico Cabernet Sauvignon,58.49,4.1,False
Livernano Toscana Rosso,58.41,4.3,False
Les Lavi?es Savigny-l?-Beaune 1er Cru,58.39,3.7,False
Chenoweth Ranch Pinot Noir,58.31,4.3,False
Barbaresco Montersino,58.29,4.3,False
Merlot,58.17,4.4,False
Saint-?ilion Grand Cru (Grand Cru Class?),58.17,4.3,False
Pessac-L?gnan,58.17,4.3,False
Saint-?ilion Grand Cru (Grand Cru Class?),58.17,4.2,False
Saint-Est?he,58.17,3.9,False
Haut-M?oc,58.17,3.9,False
Saint-?ilion Grand Cru (Grand Cru Class?),58.17,3.8,False
Madiran,58.17,3.7,False
Shea Vineyard Pinot Noir,58.13,4.4,False
Shea Vineyard Pinot Noir,58.13,4.3,False
Wild Mountainside Syrah,58.13,4.3,False
Shea Vineyard Pinot Noir,58.13,4.2,False
Ch?eauneuf-du-Pape Rouge,58.13,4.1,False
Ch?eauneuf-du-Pape Rouge,58.13,4.0,False
Shea Vineyard Pinot Noir,58.13,4.0,False
Ch?eauneuf-du-Pape Rouge,58.13,3.8,False
Ch?eauneuf-du-Pape Les Olivets,58.03,3.9,False
Lirac Chapelle De Maillac,58.03,3.5,False
Chester Kidder,58.0,4.4,False
Terra de Promissio Pinot Noir,58.0,4.4,False
Fortis C?e-R?ie,58.0,4.4,False
Reserva Especial Ribera del Duero,58.0,4.4,False
Peters Vineyard Pinot Noir,58.0,4.3,False
Leras Family Vineyard Pinot Noir,58.0,4.3,False
Big Ranch Cuv?,58.0,4.3,False
Barolo Riserva (Cascina Dardi),58.0,4.3,False
Red,58.0,4.3,False
Reserva,58.0,4.3,False
Leras Family Vineyard Pinot Noir,58.0,4.3,False
Doctor's Vineyard Pinot Noir,58.0,4.2,False
Cummings Vineyard Pinot Noir,58.0,4.2,False
Marsannay Rouge,58.0,4.2,False
Toscana,58.0,4.2,False
Langhe Nebbiolo,58.0,4.2,True
Langhe Nebbiolo,58.0,4.2,True
Mondino Barbaresco,58.0,4.2,False
Finca El Rinc? de Clunia,58.0,4.2,False
Saint-?ilion Grand Cru,58.0,4.2,False
Barolo Cascina Nuova,58.0,4.1,False
Allure Meritage,58.0,4.1,False
Premier Crew Red,58.0,4.1,False
Ch?eauneuf-du-Pape Cuv? Anonyme Rouge,58.0,4.1,False
Barolo,58.0,4.1,False
Turn? Barolo,58.0,4.1,False
Chianti Classico Riserva,58.0,4.1,False
Barolo Cascina Nuova,58.0,4.1,False
Pauillac,58.0,4.0,False
Les Lavi?es Savigny-l?-Beaune 1er Cru,58.0,4.0,False
Coteaux Champenois En Barmont Riceys Rouge,58.0,4.0,False
Barolo Castellero,58.0,3.9,False
Canon-Fronsac,58.0,3.9,False
C?es du Rh?e Rouge,58.0,3.9,False
Barolo Cascina Nuova,58.0,3.9,False
Morus Nigra,58.0,3.9,False
L?Artolie Cadillac C?es de Bordeaux,58.0,3.8,False
Bourgogne Pinot Noir,58.0,3.8,False
Cabernet Sauvignon Silencieux,57.99,4.5,False
Ueberroth Zinfandel,57.99,4.5,False
Ueberroth Zinfandel,57.99,4.5,False
Tenacious,57.99,4.5,False
Ch?eauneuf-du-Pape,57.99,4.5,False
Z?hirine Pinot Noir,57.99,4.4,False
Kropf Vineyard Pinot Noir,57.99,4.4,False
Estate Vineyard Pinot Noir,57.99,4.4,False
Cabernet Franc,57.99,4.4,False
Love Hammer,57.99,4.4,False
Le Serre Nuove,57.99,4.4,False
Reserva Ribera del Duero,57.99,4.4,False
Brunello di Montalcino,57.99,4.4,False
Cabernet Sauvignon,57.99,4.3,False
Russian River Valley Pinot Noir,57.99,4.3,False
Our Tribute Red Blend,57.99,4.3,False
R.W. Moore Vineyard Zinfandel,57.99,4.3,False
Keyneton Euphonium,57.99,4.3,False
Cabernet Sauvignon (Calistoga Cuv?),57.99,4.3,False
Cabernet Sauvignon,57.99,4.3,False
Double L Vineyard Pinot Noir,57.99,4.3,False
Optimus Estate Proprietary Red,57.99,4.3,False
Love Hammer,57.99,4.3,False
Cuv? Christine Syrah,57.99,4.3,False
R.W. Moore Vineyard Zinfandel,57.99,4.3,False
Estate Vineyard Pinot Noir,57.99,4.3,False
Pomerol,57.99,4.3,False
Fontalloro,57.99,4.3,False
Amarone della Valpolicella,57.99,4.3,False
Ode To Lorraine Cabernet Sauvignon - Shiraz - Merlot,57.99,4.3,False
Bric Balin Barbaresco,57.99,4.3,False
La Mannella Brunello di Montalcino,57.99,4.3,False
Vigneto San Marcellino Chianti Classico Gran Selezione,57.99,4.3,False
Reserva Ribera del Duero,57.99,4.3,False
Roccato,57.99,4.3,False
Cabernet Sauvignon,57.99,4.3,False
Fontalloro,57.99,4.2,False
Fontalloro,57.99,4.2,False
Montiano,57.99,4.2,False
